workload,model,frequency,horizon,timesteps,suite,het_prob,status,rmse,max,mpe,exp_var,mape,r2_score,train_rmse,train_max,train_mpe,train_exp_var,train_mape,train_r2_score
aligned_dacapo_avrora_1.0GHz_cpu16,dt,1.0,5,5,dacapo,1.0,Success,1341838.4506479353,3170082.4358578045,-1.1380153854390773,-0.0006359285084649002,8.618412954742025,-0.0016585809230322823,2108177.5389149175,13656749.90909091,-2.8219554363883272,0.5858702915694786,12.033317941942446,0.5858702915694786
aligned_dacapo_avrora_1.0GHz_cpu16,dt,1.0,10,5,dacapo,1.0,Success,1344281.287857742,3170082.4358578045,-1.4305866668549836,-0.0003179642542324501,8.650094507637805,-0.0054483262440749415,2249655.104508771,13656749.90909091,-3.2816532320398157,0.5275714771726604,13.05789835310092,0.5275714771726604
aligned_dacapo_avrora_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,1.0,Success,1678143.7771035717,4781321.0,4.27353588030143,-0.26675051810390205,9.264762392679211,-0.5631818630297516,2407184.7506137444,18722147.0,-3.9072105043488947,0.4607727543989928,14.829626780055383,0.4607311296890525
aligned_dacapo_avrora_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,1.0,Success,1607122.7771714854,4500161.0,1.18967359089813,-0.34594454535582453,9.35614028389874,-0.4368959620824076,2420046.1590537922,15478563.0,-4.610995970049801,0.4591069458858147,14.722369748319892,0.4542943959285637
aligned_dacapo_avrora_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,1.0,Success,1599803.6255143888,4878893.0,0.6665248846607584,-0.3186446932182844,9.314383286635783,-0.4242913659110551,2574002.838519929,15135454.0,-5.237638382217177,0.39518110899275527,15.665840567504855,0.3815255861388963
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.2,Success,1434378.4295848627,10599413.37037037,-14.431175361692787,0.18966092718039684,14.996380062320359,-0.9841740485648356,1394182.8424098329,9318858.469387753,-1.0773991832758747,0.796946162882888,5.448765529560843,0.796946162882888
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.2,Success,2880943.827104833,11139000.115384616,-27.90391388151177,-0.32273038121047637,29.084216332102365,-3.56029755787646,1647707.7376709713,10112023.62837838,-1.5889629017643465,0.7162688646803593,6.809268726358763,0.7162688646803593
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,10,5,dacapo,0.2,Success,3126711.124466303,11139000.115384616,-31.48786687208649,-0.2624979932664497,32.92762628807557,-3.656513527210305,1820272.418103829,10477418.408759126,-2.0136808580366425,0.6549617975503436,7.946777350159209,0.6549617975503436
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,0.2,Success,912194.0744089159,10100110.5,-5.58576977252973,0.35540882673902163,7.174610988553535,0.1975337658856443,1555760.098562396,11607675.0,0.26236988969499525,0.7499830215531309,5.885413305023527,0.7471534741895072
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,0.2,Success,2427370.0050994586,9751293.0,-26.27518833762718,0.11357812588294092,27.324593620187493,-2.715530708320866,1828761.3623023238,10125052.0,-3.3132249034032064,0.6560793594711681,8.421366890929509,0.6504862957524017
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,0.2,Success,1712420.0455863897,11017518.0,-11.943669889522203,-0.026483501303761425,14.200185500891022,-0.39156680367301056,1995051.5712306702,11559047.0,-1.9394445798142859,0.5863372065709064,8.256038585880852,0.5854920429946107
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.4,Success,1450901.137352171,10353461.666666666,-14.84876471164018,0.21987202718126742,15.386077022033525,-1.030149012339899,1389733.2171043735,9280668.609589038,-1.0866502586735352,0.7958610377089437,5.438893034441444,0.7958610377089437
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.4,Success,2486536.166505973,10353461.666666666,-22.48041962505254,-0.40752094061357313,23.676588385518546,-2.482539524649783,1642978.6136514053,9539786.658227848,-1.604461894242335,0.7144229772473796,6.794799613940881,0.7144229772473796
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,10,5,dacapo,0.4,Success,3035718.5753880846,10353461.666666666,-29.465088195973063,-0.31860621854686305,30.83583549247383,-3.3530173528087217,1808127.5703131154,9539786.658227848,-2.001325030145828,0.655203222244419,7.916209202393149,0.655203222244419
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,0.4,Success,912183.9375509468,10032006.0,-5.587379953996615,0.355632162632047,7.219095410497039,0.1975516007768603,1556105.1293621978,11565835.0,0.7106951500827711,0.7491851810376116,6.156452578319661,0.7440583913778014
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,0.4,Success,2467234.923774467,9717848.0,-26.880100464349642,0.11230062749168428,27.926810190281483,-2.8405299350063165,1818939.1219421644,10048023.0,-3.157559106122839,0.6550824085734248,8.469394549782624,0.6499783148035775
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,0.4,Success,1998524.8101942262,10606782.0,-18.218092144834298,0.008733307294418291,20.06604982411284,-0.9543001807246914,1967618.5490580355,10958099.5,-2.2864628490441192,0.5926552398943381,8.562976766245338,0.5916819713791939
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.6,Success,1163974.9200602763,8732494.903614454,-10.25739404098713,0.2523269952782433,11.215768325063591,-0.3065905698263789,1421287.3687480225,7338826.379710143,-1.1937125772818922,0.7894508660130295,5.781150697890357,0.7894508660130295
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.6,Success,1762585.2712660388,9153889.72413793,-14.704105387008253,-0.14709104850924173,16.014856785082404,-0.8892723721029157,1685688.08399076,12733656.165745858,-1.6989925556218177,0.7035847799401,6.958282138325465,0.7035847799401
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,10,5,dacapo,0.6,Success,2568629.0834749565,9153889.72413793,-24.165673407895643,-0.1306126183439781,25.657459039710986,-2.0446781164044148,1839072.5953033934,12733656.165745858,-2.067026956943122,0.6482459897421033,8.026640330585698,0.6482459897421033
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,0.6,Success,1203794.7187570946,9374431.5,-11.688855393417214,0.37806891273543697,12.276222541322442,-0.39751713414925605,1594134.2535175085,11806352.5,0.7327759296730068,0.7407507862289933,7.177959262888399,0.7351259244358408
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,0.6,Success,2253325.3526488068,10039099.5,-23.469616432798396,0.11487284423420716,24.57645919032478,-2.1392529084458936,1860379.2147556806,13061087.0,-2.566266703538622,0.6439062161046545,8.598096880535694,0.638966793473573
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,0.6,Success,2240932.401390397,10144651.0,-22.38604704324066,0.018281684107534436,24.115645259081443,-1.501002465263361,2009938.2759711454,14239735.0,-2.6558888935321283,0.5814041932786194,8.979971365327977,0.579837826345921
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.8,Success,1398110.845765153,8696533.716763008,-11.737082108929776,-0.13244426523657893,12.62717180286904,-0.8851047309754265,1376938.1186236092,6379672.955555556,-1.1138378088694514,0.7996345940098553,5.494701571075649,0.7996345940098553
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.8,Success,2292337.8385469955,9182068.898809526,-19.966183716575166,-0.23655574921593545,21.26935040154061,-1.9898085798733856,1638340.9662422838,10305540.28025478,-1.605350400971785,0.7161533023766378,6.728317056450643,0.7161533023766378
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,10,5,dacapo,0.8,Success,2506057.2408779655,9182068.898809526,-24.23809837122356,-0.09237030674261361,25.6593974999477,-1.9601178181957735,1806916.3085975284,10305540.28025478,-1.9983354150996229,0.655561605894999,7.880454148719071,0.655561605894999
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,0.8,Success,1405276.1014999903,8821706.0,-14.942251440252884,0.38702182610564306,15.381776138378692,-0.9044763989251174,1594353.8927656685,11301846.0,2.4056631887632265,0.7511701889493927,8.577383704798063,0.7313645346652718
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,0.8,Success,1526281.9682006207,10655429.5,-11.799297979282306,0.08311250678075463,13.318027149412458,-0.391829370193479,1815839.1339530703,12503098.5,-1.6491601559048108,0.6519587612027189,7.45215406299201,0.6513163560377311
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,0.8,Success,1699601.9615408208,10886643.5,-11.702237349147092,-0.02757191246572648,13.965159249857845,-0.3711691361224334,1985152.9739945554,12550414.0,-1.7413911429888755,0.5846232109864615,8.20646788027012,0.5842420578663139
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,1,5,dacapo,1.0,Success,1845689.3072451004,8688428.727810653,-12.949700623354314,-1.3471696822768293,13.807967938265373,-2.2852578846330243,1391923.9773737742,7407195.903225806,-1.115345388363554,0.7956918316713478,5.468834220316371,0.7956918316713478
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,5,5,dacapo,1.0,Success,2433718.3446111768,10838332.16,-21.45818682050834,-0.5797820852479127,22.72423807090402,-2.5502259524587916,1650553.3009224194,12734073.26789588,-1.5945826983281732,0.71257635746359,6.709263912590345,0.71257635746359
aligned_dacapo_batik_1.0GHz_cpu16,dt,1.0,10,5,dacapo,1.0,Success,2806623.4499028055,10838332.16,-25.913609344036953,-0.6484499568425353,27.42275664063143,-2.864493472588433,1813322.8944330036,12734073.26789588,-1.9715789641036288,0.654087553415213,7.8091030236038135,0.654087553415213
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,1.0,Success,1310491.0000741247,9155238.0,-13.386763583990282,0.3734233283973115,13.902246575934674,-0.6562289032309105,1537791.3518047188,10915041.5,0.02715321944222893,0.7530678580284997,6.751411228529633,0.7506269445714449
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,1.0,Success,1978838.8687305986,10045649.0,-19.71929466073934,0.11563556327466687,20.892672352669702,-1.3979765242525217,1815912.735633981,13410892.0,-2.102721858827816,0.6546658906072441,7.942816003815718,0.6520994462965586
aligned_dacapo_batik_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,1.0,Success,1821756.1051777015,10662196.5,-14.616693359854935,-0.01139097818988396,16.66090950695622,-0.5839843214859493,1986803.408449055,14703572.0,-2.012142333787309,0.5855571069132233,8.365602874518839,0.5847189080157913
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.2,Success,1386789.5214093877,60040900.86666667,-1.4635471841071848,0.10249625390832284,2.2971304851109835,0.10102769352015328,876870.5790409283,60398675.69968052,-0.34273813138039827,0.9114289201308846,2.458348464086979,0.9114289201308846
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.2,Success,1645687.82406518,60040900.86666667,-1.6343061157920191,-0.26348948214030454,2.641684149877393,-0.265633015674941,918585.786404311,61000933.21992711,-0.47183361152868664,0.9026740151281054,2.5468560035721577,0.9026740151281054
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,10,5,dacapo,0.2,Success,1610719.1686871448,64031676.727941915,-1.6824966987282404,-0.21049609054077062,2.8281887864509287,-0.21217127728167182,974041.456082076,71158209.60504608,-0.5846168903003779,0.8903497883264186,2.7533255790442075,0.8903497883264186
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,0.2,Success,1756975.3028287287,61460752.0,-0.2670706304534499,-0.44280584141632673,2.572890500411788,-0.44296741460174416,1086219.4801403955,62663647.0,-0.0673394827356477,0.864096922631861,2.834163295426249,0.8640885279367208
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,0.2,Success,1823771.2691221146,61617670.0,-4.0634343877135075,-0.5160550035255763,5.571523895814567,-0.5544529370538921,1227962.1697134757,68016093.0,-3.52504809595614,0.8343669636347147,5.535920305924407,0.8260583283999632
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,0.2,Success,1852114.98458087,64336409.5,-1.5999732744801758,-0.5901718538783278,4.330174640838346,-0.6027424651338655,1265882.688720842,71638712.5,-1.2262935740944236,0.8180405085595458,4.389603485473563,0.814808670819432
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.4,Success,1488258.6418761467,61278083.88888888,-1.5944658812099894,-0.03365517980949151,2.414362912772415,-0.035337719006612645,967213.7355120684,65164678.5,-0.3727918321840881,0.8950204705192918,2.475320519010165,0.8950204705192918
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.4,Success,1638777.430703397,61278083.88888888,-1.6984949939039662,-0.2529036210186122,2.698959335411859,-0.2550446750233012,995118.0397634641,79919730.6996337,-0.4740926894741256,0.8887391076174842,2.5147012913746156,0.888739107617484
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,10,5,dacapo,0.4,Success,1624941.379769451,63999742.85249168,-1.7982075473111887,-0.2316234851615933,2.9096150818458906,-0.23367578077973258,1011058.3691541443,89463954.18587358,-0.5847662956123957,0.8849423158770767,2.740640015738288,0.8849423158770767
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,0.4,Success,1719855.5133113232,60582734.0,-16.488411445064223,0.02730105897854951,16.70303335307621,-0.38264006113197224,1598664.810475143,84536905.0,-12.975909008240613,0.7753541438619584,15.595162965619338,0.7132030409668373
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,0.4,Success,1675089.0520769279,61189649.0,-8.089616634783676,-0.21221652770040955,8.504227680315312,-0.31132866277259585,1390428.1828441096,86630515.0,-6.360354919242178,0.799426414083255,8.267531369754442,0.7827607541066841
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,0.4,Success,1636178.3144580645,63673013.5,-5.0811562911361285,-0.19133659381961504,6.972332421857996,-0.25079962876241846,1438440.9577907638,90135665.5,-3.115856203937209,0.7748745970383112,7.254622700876679,0.7670904047504743
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.6,Success,1434679.9952046818,58788333.47368422,-1.6823294762672243,0.04007166977499488,2.4376063240624766,0.037866590406095635,977017.4081280015,65284005.5,-0.38737689680562387,0.8932837925949265,2.4840248660401407,0.8932837925949265
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.6,Success,1308184.7227947868,58788333.47368422,-1.9126144410698096,0.2039300303458731,2.8003475468138115,0.20018950328010776,1014960.7013650513,79849027.97132617,-0.4935196960760436,0.8846933022608742,2.7001203876708795,0.8846933022608742
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,10,5,dacapo,0.6,Success,1518631.736693658,63989880.22222222,-2.161789159901805,-0.07376735714744256,3.1630623925464456,-0.07750177481372059,1056728.958654718,88753646.9122807,-0.609770713246718,0.8747693880251303,2.894037920941593,0.8747693880251303
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,0.6,Success,1633875.626000005,61659124.0,13.208204002377267,0.059739839519869165,13.915491634603702,-0.24785234173689963,1723076.1154741056,85800080.0,14.16780277085588,0.7672963559071225,15.506270589436037,0.668079020363173
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,0.6,Success,1770016.7061207946,61371977.0,-4.149859641236925,-0.440205054736456,4.916778683763229,-0.4641740629401818,1380083.440015397,86480693.0,-3.533626170719743,0.792619390067707,4.900395287713061,0.7867895381650511
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,0.6,Success,1816197.23607141,64043890.5,-6.269080558471106,-0.4864192090074727,6.978500355298439,-0.541186300704058,1453151.899935312,89965158.5,-5.314991913309709,0.774591999649191,6.649896958057166,0.7632033994752544
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.8,Success,1376618.3635389877,60110351.78125,-1.5550687087547634,0.11578426028078936,2.3086819765738302,0.11416603658629099,858295.3051882655,39046990.49999999,-0.3444984117263863,0.9176133096887155,2.399598387913058,0.9176133096887155
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,5,5,dacapo,0.8,Success,1478588.0004357304,60110351.78125,-1.8784384906229823,-0.019119799743818677,2.7450876046111214,-0.02170384977818789,919126.7822257669,79881606.28068042,-0.4714813104124744,0.9053918352164663,2.5666646408041065,0.9053918352164663
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,10,5,dacapo,0.8,Success,1557224.7562560735,63978725.97237727,-2.1923362915770666,-0.1295729269064157,3.1563356390694817,-0.13298552933040614,1004642.8100472133,90269251.97237727,-0.5916981518065522,0.88673812297657,2.7813933410931777,0.88673812297657
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,0.8,Success,1829478.1470553114,59426069.0,-20.265586106162722,0.06684507147929597,20.461149050082692,-0.5645147527817336,1900065.3692813073,85050065.0,-15.948485703835411,0.6970316260056917,19.133805381667816,0.5962424396086372
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,0.8,Success,1638125.712314379,60990424.0,-7.2650274138303095,-0.17953914977351232,7.708413072598593,-0.25409218751587487,1374691.4154657258,86156124.0,-5.432726239226884,0.7991170228862349,7.507510201855795,0.7883681453512507
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,0.8,Success,1623983.0463287865,64007063.0,-2.6251279148461433,-0.19904235623315267,5.386643371950523,-0.2322248467918337,1429454.0780403202,90245773.5,-0.9203213041366339,0.7776800249909089,6.021222808255033,0.7707716438270762
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,1,5,dacapo,1.0,Success,1565733.3078032506,61668208.090909086,-1.890148055939978,-0.14306085256014267,2.606643955920204,-0.14593712905405298,863749.4727819025,44781513.0,-0.3570310300854766,0.9146957346953775,2.3742700961764194,0.9146957346953775
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,5,5,dacapo,1.0,Success,1423972.2297164735,61668208.090909086,-1.9161425424323617,0.055835979194933105,2.7760679514976854,0.052362781514373014,928390.2218113207,49497305.0,-0.47959093182574164,0.9013314758804111,2.488816837774888,0.9013314758804111
aligned_dacapo_biojava_1.0GHz_cpu16,dt,1.0,10,5,dacapo,1.0,Success,1594124.7216868245,64020267.93377713,-2.0951455689937366,-0.18387063886816307,3.080683863907069,-0.18730732562638794,984395.3082182826,76709027.11001886,-0.586773825869683,0.8888507110431286,2.6373867541044893,0.8888507110431286
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,1,5,dacapo,1.0,Success,1615091.7630600564,60597506.0,-4.024726220891393,-0.19996742008724144,5.360616056954948,-0.21932538305320182,1204956.8225397938,68941290.0,-2.960768798427336,0.8376652247088284,5.341718386289141,0.833988518080884
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,5,5,dacapo,1.0,Success,1537712.024795199,62430359.5,-5.342245766681122,-0.03116471198558852,6.958056611567004,-0.10506309423346649,1520344.0026206684,74164963.0,-2.1559386211099487,0.743727562685719,7.955082499911237,0.7354117538156257
aligned_dacapo_biojava_1.0GHz_cpu16,mlp,1.0,10,5,dacapo,1.0,Success,1713710.8198606456,63743824.5,-6.32928327043408,-0.3192241320997763,7.017689629279995,-0.37215704870671484,1312397.6887094008,76886919.0,-4.676110461046384,0.8097039344748189,6.740675066743986,0.8024674209725585
aligned_dacapo_cassandra_1.0GHz_cpu16,dt,1.0,1,5,dacapo,0.2,Success,13002558.17897358,77979254.31453694,-0.9819332997495315,-4.065968397292006,24.55883149908244,-4.329877485145933,6438248.094887783,113781318.75000001,-27.706913377259845,0.7017168561002591,48.08873668966101,0.7017168561002591
